"商品","他品番","商品名1","商品名2","名カナ","基本サイズパターン","カラー","カラー備考","カラー削除区分","サイズ","サイズ備考","サイズ削除区分","JAN1コード","JAN2コード","副バーコード","SKU","仕入先","発注納期","受注納期","商品区分","名称入力区分","CS管理区分","削除区分","ロットNO管理区分","AEC連携対象フラグ","在庫管理区分","税率区分","原価洗替区分","移動平均計算区分","展開区分","原価単価取得区分","売上時原価引当区分","直送原価取得区分","手配区分","免税区分","商品分類1","商品分類2","商品分類3","商品分類4","商品分類5","商品分類6","商品分類7","商品分類8","商品分類9","商品分類10","商品分類11","商品分類12","商品分類13","商品分類14","商品分類15","商品分類16","商品分類17","商品分類18","商品分類19","商品分類20","単価採用区分","単位","入数","適用開始日","税抜販売単価","税込販売単価","税抜購買単価","税込購買単価","原価単価","税抜上代単価","税込上代単価","税抜参考上代単価","税込参考上代単価","SKU適用開始日","SKU税抜販売単価","SKU税込販売単価","SKU税抜購買単価","SKU税込購買単価","SKU原価単価","SKU税抜上代単価","SKU税込上代単価","SKU税抜参考上代単価","SKU税込参考上代単価","商品英名1","商品英名2","PO単位","数量配賦係数1","数量配賦係数2","金額配賦係数","部位1","素材1","混率1","部位2","素材2","混率2","部位3","素材3","混率3","部位4","素材4","混率4","部位5","素材5","混率5","部位6","素材6","混率6","部位7","素材7","混率7","部位8","素材8","混率8","部位9","素材9","混率9","部位10","素材10","混率10","適正在庫数","発注ロット","リードタイム","備考1","備考2","備考3","備考4","備考5","備考6","備考7","備考8","備考9","備考10","備考11","メモ","通貨コード","通貨名","関税率","ドレー代","ブランド費","ロス費","企画費","外貨単価","総平均単価"
"FD2368V","FD2368","SFｽｶﾝｼﾞﾅﾋﾞｱﾝﾌｫﾚｽﾄ ﾀﾀﾐ","","","","73","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","047","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","2332","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","59.40","0","","13.40",""
"FD2368V","FD2368","SFｽｶﾝｼﾞﾅﾋﾞｱﾝﾌｫﾚｽﾄ ﾀﾀﾐ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","047","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","2332","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","59.40","0","","13.40",""
"FD2368V","FD2368","SFｽｶﾝｼﾞﾅﾋﾞｱﾝﾌｫﾚｽﾄ ﾀﾀﾐ","","","","80","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","047","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","2332","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","59.40","0","","13.40",""
"FD2368V","FD2368","SFｽｶﾝｼﾞﾅﾋﾞｱﾝﾌｫﾚｽﾄ ﾀﾀﾐ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","047","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","2332","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","59.40","0","","13.40",""
"FD2368V","FD2368","SFｽｶﾝｼﾞﾅﾋﾞｱﾝﾌｫﾚｽﾄ ﾀﾀﾐ","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","047","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","2332","990","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","59.40","0","","13.40",""
"FD2369V","FD2369","ｻﾒﾎｿﾓｯﾌﾟ","","","","30","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","3155","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","18.70",""
"FD2370V","FD2370","ｱﾆﾏﾙﾒｯｼｭｳｼ","","","","60","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","3754","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","21.35",""
"FD2371V","FD2371","ﾍﾟﾝｷﾞﾝﾒｯｼｭ","","","","30","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","3328","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","18.90",""
"FD2372H","FD2372","ﾃﾝﾈﾝﾁｬﾀｹｼｼﾞﾗ","","","","31","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"FD2372H","FD2372","ﾃﾝﾈﾝﾁｬﾀｹｼｼﾞﾗ","","","","31","","0","L","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"FD2372H","FD2372","ﾃﾝﾈﾝﾁｬﾀｹｼｼﾞﾗ","","","","32","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"FD2372H","FD2372","ﾃﾝﾈﾝﾁｬﾀｹｼｼﾞﾗ","","","","32","","0","L","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"FD2373R","FD2373","ﾑｼﾞ　　ﾀﾀﾐ","","","","10","","0","M","","0","","","","","801","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","128","","","","","","","","","","","","2","","30","20260417","890","","710.00","","710","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.00","0","","",""
"FD2374R","FD2374","ﾄﾞｯﾄ　ﾀﾀﾐ","","","","62","","0","M","","0","","","","","801","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","128","","","","","","","","","","","","2","","30","20260417","890","","710.00","","710","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.00","0","","",""
"FD2375H","FD2375","ﾃﾝﾈﾝﾁｬﾀｹﾈｺｼｼｭｳ","","","","62","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","1923","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"FD2376H","FD2376","ﾃﾝﾈﾝﾀﾀﾐﾜﾌｳｷｼﾞ","","","","10","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"FD2377R","FD2377","ｶﾞﾗ　ﾀﾀﾐ","","","","11","","0","M","","0","","","","","801","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","117","","","","","","","","","","","","2","","30","20260417","890","","710.00","","710","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.00","0","","",""
"FD2378R","FD2378","ﾑｼﾞ　ﾀﾀﾐ","","","","20","","0","M","","0","","","","","801","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","117","","","","","","","","","","","","2","","30","20260417","890","","710.00","","710","1290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.00","0","","",""
"FD2379H","FD2379","ﾃﾝﾈﾝﾁｬﾀｹｲﾁｺﾞﾈｰﾑ","","","","11","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","1923","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"FD2380H","FD2380","4KDｿﾄﾇｲｹｰｷｼｼｭｳ","","","","62","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2380V","FD2380","4KDｿﾄﾇｲｹｰｷｼｼｭｳ","","","","62","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2381H","FD2381","4KDｸﾛﾈｺ","","","","80","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2381V","FD2381","4KDｸﾛﾈｺ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2382V","FD2382","4KDﾑｼﾞﾈｰﾑ","","","","30","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2382V","FD2382","4KDﾑｼﾞﾈｰﾑ","","","","30","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2382V","FD2382","4KDﾑｼﾞﾈｰﾑ","","","","40","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2382V","FD2382","4KDﾑｼﾞﾈｰﾑ","","","","40","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2382V","FD2382","4KDﾑｼﾞﾈｰﾑ","","","","62","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2382V","FD2382","4KDﾑｼﾞﾈｰﾑ","","","","62","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2382V","FD2382","4KDﾑｼﾞﾈｰﾑ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2382V","FD2382","4KDﾑｼﾞﾈｰﾑ","","","","80","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2382V","FD2382","4KDﾑｼﾞﾈｰﾑ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2382V","FD2382","4KDﾑｼﾞﾈｰﾑ","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2383H","FD2383","4KDﾗｰﾒﾝﾈｰﾑ","","","","10","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2384H","FD2384","4KDﾁﾝﾁﾗｿｰﾀﾞ","","","","62","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2385H","FD2385","4KDﾄﾗﾈｺ","","","","70","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","116","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2386H","FD2386","ﾃﾝﾈﾝﾋﾞｰﾙｼｼｭｳ","","","","62","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2387H","FD2387","ﾃﾝﾈﾝﾈｺｹﾘｹﾘｼｼｭｳ","","","","70","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2387H","FD2387","ﾃﾝﾈﾝﾈｺｹﾘｹﾘｼｼｭｳ","","","","70","","0","L","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2387H","FD2387","ﾃﾝﾈﾝﾈｺｹﾘｹﾘｼｼｭｳ","","","","90","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2387H","FD2387","ﾃﾝﾈﾝﾈｺｹﾘｹﾘｼｼｭｳ","","","","90","","0","L","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","133","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2388V","FD2388","4KDｼﾛｸﾏｵﾌﾛﾈｰﾑ","","","","21","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2388V","FD2388","4KDｼﾛｸﾏｵﾌﾛﾈｰﾑ","","","","21","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2388V","FD2388","4KDｼﾛｸﾏｵﾌﾛﾈｰﾑ","","","","80","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2388V","FD2388","4KDｼﾛｸﾏｵﾌﾛﾈｰﾑ","","","","80","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2389V","FD2389","4KDﾈｺｵﾌﾛﾈｰﾑ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2390H","FD2390","4KDﾅｶｲﾀｻｶﾅｼｼｭｳ","","","","31","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2391V","FD2391","ﾃﾝﾈﾝﾑｼﾞﾁｬﾀｹ","","","","50","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2391V","FD2391","ﾃﾝﾈﾝﾑｼﾞﾁｬﾀｹ","","","","50","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2391V","FD2391","ﾃﾝﾈﾝﾑｼﾞﾁｬﾀｹ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2391V","FD2391","ﾃﾝﾈﾝﾑｼﾞﾁｬﾀｹ","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2392H","FD2392","ﾃﾝﾈﾝｲﾁｺﾞﾀﾞｲﾌｸﾀﾀﾐ","","","","11","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"FD2393V","FD2393","KE Betty Boop ﾋｮｳ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","101","2026","","122","","","","","","","","","","","","2","","30","20260417","0","","","","3112","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","90.00","0","","17.90",""
"FD2394W","FD2394","ﾃﾝﾈﾝﾁｬﾀｹｼｼﾞﾗ","","","","30","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","0.00",""
"FD2394W","FD2394","ﾃﾝﾈﾝﾁｬﾀｹｼｼﾞﾗ","","","","30","","0","L","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","0.00",""
"FD2394W","FD2394","ﾃﾝﾈﾝﾁｬﾀｹｼｼﾞﾗ","","","","62","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","0.00",""
"FD2394W","FD2394","ﾃﾝﾈﾝﾁｬﾀｹｼｼﾞﾗ","","","","62","","0","L","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2026","000","2026","","012","","","","","","","","","","","","2","","30","20260417","0","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","0.00",""
