"商品","他品番","商品名1","商品名2","名カナ","基本サイズパターン","カラー","カラー備考","カラー削除区分","サイズ","サイズ備考","サイズ削除区分","JAN1コード","JAN2コード","副バーコード","SKU","仕入先","発注納期","受注納期","商品区分","名称入力区分","CS管理区分","削除区分","ロットNO管理区分","AEC連携対象フラグ","在庫管理区分","税率区分","原価洗替区分","移動平均計算区分","展開区分","原価単価取得区分","売上時原価引当区分","直送原価取得区分","手配区分","免税区分","商品分類1","商品分類2","商品分類3","商品分類4","商品分類5","商品分類6","商品分類7","商品分類8","商品分類9","商品分類10","商品分類11","商品分類12","商品分類13","商品分類14","商品分類15","商品分類16","商品分類17","商品分類18","商品分類19","商品分類20","単価採用区分","単位","入数","適用開始日","税抜販売単価","税込販売単価","税抜購買単価","税込購買単価","原価単価","税抜上代単価","税込上代単価","税抜参考上代単価","税込参考上代単価","SKU適用開始日","SKU税抜販売単価","SKU税込販売単価","SKU税抜購買単価","SKU税込購買単価","SKU原価単価","SKU税抜上代単価","SKU税込上代単価","SKU税抜参考上代単価","SKU税込参考上代単価","商品英名1","商品英名2","PO単位","数量配賦係数1","数量配賦係数2","金額配賦係数","部位1","素材1","混率1","部位2","素材2","混率2","部位3","素材3","混率3","部位4","素材4","混率4","部位5","素材5","混率5","部位6","素材6","混率6","部位7","素材7","混率7","部位8","素材8","混率8","部位9","素材9","混率9","部位10","素材10","混率10","適正在庫数","発注ロット","リードタイム","備考1","備考2","備考3","備考4","備考5","備考6","備考7","備考8","備考9","備考10","備考11","メモ","通貨コード","通貨名","関税率","ドレー代","ブランド費","ロス費","企画費","外貨単価","総平均単価"
"ED2377V","ED2377","ｼｬﾝﾌﾞﾙ天然ｿﾄﾇｲﾑｼﾞ畳","","","","31","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","130","","","","","","","","","","","","2","","30","20260319","0","","","","2006","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.80",""
"ED2377V","ED2377","ｼｬﾝﾌﾞﾙ天然ｿﾄﾇｲﾑｼﾞ畳","","","","31","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","130","","","","","","","","","","","","2","","30","20260319","0","","","","2006","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.80",""
"ED2377V","ED2377","ｼｬﾝﾌﾞﾙ天然ｿﾄﾇｲﾑｼﾞ畳","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","130","","","","","","","","","","","","2","","30","20260319","0","","","","2006","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.80",""
"ED2377V","ED2377","ｼｬﾝﾌﾞﾙ天然ｿﾄﾇｲﾑｼﾞ畳","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","130","","","","","","","","","","","","2","","30","20260319","0","","","","2006","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.80",""
"ED2378V","ED2378","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","32","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1907","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.20",""
"ED2378V","ED2378","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","32","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1907","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.20",""
"ED2378V","ED2378","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","70","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1907","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.20",""
"ED2378V","ED2378","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","70","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1907","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.20",""
"ED2379H","ED2379","ﾃﾝﾈﾝｿﾄﾇｲｴﾀﾞﾏﾒ","","","","11","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1923","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2381V","ED2381","ﾃﾝﾈﾝｿﾄﾇｲﾃｯｶﾏｷﾈｰﾑ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"ED2381V","ED2381","ﾃﾝﾈﾝｿﾄﾇｲﾃｯｶﾏｷﾈｰﾑ","","","","70","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"ED2382H","ED2382","ﾃﾝﾈﾝｿﾄﾇｲｽｲｶ","","","","21","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1923","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2383V","ED2383","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","10","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1865","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","10.95",""
"ED2383V","ED2383","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","10","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1865","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","10.95",""
"ED2383V","ED2383","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1865","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","10.95",""
"ED2383V","ED2383","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","313","","","","1865","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","10.95",""
"ED2384H","ED2384","ﾃﾝﾈﾝｿﾄﾇｲｶﾗﾏﾙﾈｺ","","","","62","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","130","","","","","","","","","","","","2","","30","20260319","313","","","","1923","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2385H","ED2385","ﾃﾝﾈﾝｿﾄﾇｲﾀﾞｲﾌｸﾊﾑｽﾀｰ","","","","50","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","130","","","","","","","","","","","","2","","30","20260319","313","","","","1923","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2386V","ED2386","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","20","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","313","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"ED2386V","ED2386","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","20","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","313","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"ED2386V","ED2386","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","73","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","313","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"ED2386V","ED2386","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","73","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","313","","","","1873","490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.00",""
"ED2387V","ED2387","ｾﾞﾌﾞﾗ柄ﾎﾞｱ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","130","","","","","","","","","","","","2","","30","20260319","0","","","","2407","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","13.60",""
"ED2388V","ED2388","ﾋｮｳ柄ﾎﾞｱ","","","","62","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","130","","","","","","","","","","","","2","","30","20260319","0","","","","2407","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","13.60",""
"ED2389V","ED2389","ﾑｼﾞﾎﾞｱ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","130","","","","","","","","","","","","2","","30","20260319","0","","","","2407","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","42","0.00","0","","13.60",""
"ED2390W","ED2390","ﾃﾝﾈﾝﾑｼﾞ","","","","30","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","133","","","","","","","","","","","","2","","30","20260319","0","","","","1793","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","10.50",""
"ED2390W","ED2390","ﾃﾝﾈﾝﾑｼﾞ","","","","62","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","133","","","","","","","","","","","","2","","30","20260319","0","","","","1793","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","10.50",""
"ED2390W","ED2390","ﾃﾝﾈﾝﾑｼﾞ","","","","70","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","133","","","","","","","","","","","","2","","30","20260319","0","","","","1793","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","10.50",""
"ED2391W","ED2391","ﾃﾝﾈﾝﾈｺ","","","","50","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","133","","","","","","","","","","","","2","","30","20260319","0","","","","1793","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","10.50",""
"ED2392W","ED2392","ﾃﾝﾈﾝｸﾏ","","","","80","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","133","","","","","","","","","","","","2","","30","20260319","0","","","","0","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","0.00",""
"ED2393H","ED2393","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","10","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","1923","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2393H","ED2393","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","10","","0","L","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","1923","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2393H","ED2393","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","90","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","1923","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2393H","ED2393","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","90","","0","L","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","1923","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2393V","ED2393","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","10","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"ED2393V","ED2393","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","10","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"ED2393V","ED2393","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","90","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"ED2393V","ED2393","ﾃﾝﾈﾝｿﾄﾇｲｼｼﾞﾗ","","","","90","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"ED2394H","ED2394","ﾃﾝﾈﾝｿﾄﾇｲｵﾆｷﾞﾘﾐｿｼﾙ","","","","70","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","1923","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2394V","ED2394","ﾃﾝﾈﾝｿﾄﾇｲｵﾆｷﾞﾘﾐｿｼﾙ","","","","70","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","116","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"ED2395W","ED2395","ﾑｼﾞ","","","","11","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","122","","","","","","","","","","","","2","","30","20260319","295","","","","1801","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","10.55",""
"ED2395W","ED2395","ﾑｼﾞ","","","","41","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","122","","","","","","","","","","","","2","","30","20260319","295","","","","1801","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","10.55",""
"ED2395W","ED2395","ﾑｼﾞ","","","","80","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","122","","","","","","","","","","","","2","","30","20260319","295","","","","1801","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","10.55",""
"ED2396W","ED2396","ﾈｺｼﾙｴｯﾄ","","","","90","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","122","","","","","","","","","","","","2","","30","20260319","0","","","","1801","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","10.55",""
"ED2397W","ED2397","ｸﾛﾐｹﾈｺ","","","","21","","0","M","","0","","","","","105","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","122","","","","","","","","","","","","2","","30","20260319","0","","","","1801","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","45","0.00","0","","10.55",""
"ED2398H","ED2398","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","40","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","1923","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2398H","ED2398","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","40","","0","L","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","1923","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2398H","ED2398","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","62","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","1923","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2398H","ED2398","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","62","","0","L","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","1923","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2398V","ED2398","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","40","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"ED2398V","ED2398","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","40","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"ED2398V","ED2398","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","62","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"ED2398V","ED2398","ﾃﾝﾈﾝｿﾄﾇｲﾑｼﾞ","","","","62","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"ED2399H","ED2399","ﾃﾝﾈﾝｿﾄﾇｲﾈｺ","","","","11","","0","M","","0","","","","","181","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","1923","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","11.30",""
"ED2399V","ED2399","ﾃﾝﾈﾝｿﾄﾇｲﾈｺ","","","","11","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","000","2025","","012","","","","","","","","","","","","2","","30","20260319","0","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","0.00","0","","0.00",""
"ED2400V","ED2400","KO 11ﾋﾟｷﾉﾈｺ ｿﾄﾇｲ","","","","30","","0","M","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","081","2025","","117","","","","","","","","","","","","2","","30","20260319","430","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","34.50","0","","0.00",""
"ED2400V","ED2400","KO 11ﾋﾟｷﾉﾈｺ ｿﾄﾇｲ","","","","30","","0","L","","0","","","","","437","","","0","1","0","0","0","0","0","1","1","0","0","2","0","2","0","0","2","016","2","","2025","081","2025","","117","","","","","","","","","","","","2","","30","20260319","430","","","","0","690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.034","42","34.50","0","","0.00",""
